"country,co",untry_l,ong,,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,estimated_generation_gwh
"USA,United",States,of,America,Mount Sinai Hospital,USA0061416,18.7,40.79,-73.9537,Oil,Gas,,,1996.122995,Mount Sinai Hospital,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0,0,
"USA,United",States,of,America,Mount Tom,USA0001606,0,42.2806,-72.6055,,,,,,FirstLight Power Resources  Inc. - MA,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,97.45,5.236,,,,
"USA,United",States,of,America,Mount Vernon Solar,USA0060585,1,33.8388,-83.638,Solar,,,,2015,Walton Electric Member Corp,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,2.071,1.913,
"USA,United",States,of,America,Mountain,USA0003111,54,40.1229,-77.1723,Oil,Gas,,,1972,NRG REMA LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,2.944,3.045,3.724,2.675,7.426,
"USA,United",States,of,America,Mountain Creek,USA0003453,852.2,32.7231,-96.9358,Gas,,,,1963.812133,Exelon Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,285.131,206.023,406.251,506.39,182.896,
"USA,United",States,of,America,Mountain Home,USA0056636,21,43.0272,-115.4656,Wind,,,,2008,Hot Springs Windfarm  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,38.839,41.453,32.111,40.876,40.876,
"USA,United",States,of,America,Mountain Home Energy Center,USA0059809,6.8,36.3096,-82.3775,Oil,Waste,Gas,,2002,Energy Systems Group LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,7.34314,0.02254,2.223,14.101,
"USA,United",States,of,America,Mountain Island,USA0002728,60,35.3339,-80.9867,Hydro,,,,1924,Duke Energy Carolinas  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,173.669,108.212,110.891,101.821,90.428,
"USA,United",States,of,America,Mountain Lake,USA0001998,9.2,43.9405,-94.9434,Oil,Gas,Wind,,1981.880435,City of Mountain Lake - (MN),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,3.938,3.924,3.667,3.505,3.278,
"USA,United",States,of,America,Mountain Lion Solar,USA0060950,0,35.2122,-82.0434,,,,,,Mountain Lion Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Mountain View,USA0056687,14.4,39.8014,-77.7883,Waste,Oil,,,2003,Industrial Power Generating Company LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,10.456,14.096,10.993,22.73,23.758,
"USA,United",States,of,America,Mountain View I&2,USA0055719,66.6,33.9211,-116.5642,Wind,,,,2001,AES Wind Generation Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,213.164,201.736,194.716,183.827,156.253,
"USA,United",States,of,America,Mountain View III,USA0056112,22.4,33.9141,-116.5914,Wind,,,,2004,Avangrid Renewables LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,72.991,70.313,71.124,73.553,63.387,
"USA,United",States,of,America,Mountain View IV,USA0057459,49,33.8816,-116.5527,Wind,,,,2012,AES Wind Generation Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,165.45,154.429,155.357,165.961,128.856,
"USA,United",States,of,America,Mountain View Solar,USA0058544,20,36.3906,-114.9644,Solar,,,,2014,NextEra Energy Mountain View Solar,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,53.248,53.326,53.118,53.496,
"USA,United",States,of,America,Mountain View Solar (FL),USA0061664,0,28.3871,-82.2244,,,,,,Tampa Electric Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Mountain Village,USA0006329,2.3,62.0856,-163.7291,Oil,,,,2007.913043,Alaska Village Elec Coop  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,2.904,2.803,2.825,2.729,2.688,
"USA,United",States,of,America,Mountain Wind Power II LLC,USA0056753,80,41.2639,-110.5444,Wind,,,,2008,NRG Energy Gas & Wind Holdings Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,227.852,255.792,183.055,211.254,216.909,
"USA,United",States,of,America,Mountain Wind Power LLC,USA0056752,61,41.2881,-110.4807,Wind,,,,2008,NRG Energy Gas & Wind Holdings Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,166.925,191.636,140.488,161.155,164.766,
"USA,United",States,of,America,Mountaineer,USA0006264,1300,38.9794,-81.9344,Coal,,,,1980,Appalachian Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,5471.425001,8241.231026,7463.218952,7809.399018,7147.242007,
"USA,United",States,of,America,Mountaineer Wind Energy Center,USA0055986,66,39.1828,-79.5372,Wind,,,,2003,Backbone Mountain Windpower  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,166.78,145.439,89.049,111.319,156.421,
"USA,United",States,of,America,Mountainview Generating Station,USA0000358,1036.8,34.0818,-117.2418,Gas,,,,2006,Southern California Edison Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,5518.342,6172.6631,5750.4093,4890.772,4040.5069,
"USA,United",States,of,America,Mower County Wind Energy Center,USA0056424,98.9,43.6141,-92.5988,Wind,,,,2007,FPL Energy Mower County LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,308.821,320.129,314.983,301.552,284.258,
"USA,United",States,of,America,Moxie Freedom Generation Plant,USA0059906,0,41.1131,-76.1581,,,,,,Moxie Freedom LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Moyie Springs,USA0006506,3.9,48.7339,-116.1752,Hydro,,,,1957.641026,City of Bonners Ferry,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,28.489,27.324,28.22787,30.2841,18.44172,
"USA,United",States,of,America,Mt Ida Hydroelectric,USA0050031,3,42.7213,-73.6806,Hydro,,,,1992,Ampersand Mount Ida Hydro LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,9,7.407,7.243,8.743,
"USA,United",States,of,America,Mt Lassen Power,USA0054468,0,40.2969,-121.0178,,,,,,CCP Power Solutions,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Mt Olive Farm 2,USA0058345,5,35.2181,-78.0697,Solar,,,,2013,Mt Olive Farm 2 LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,6.044,9.009,8.912,9.111,9.302,
"USA,United",States,of,America,Mt Olive Solar 1,USA0059645,5,35.1811,-78.0969,Solar,,,,2015,Mt. Olive Solar 1,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,5.038,9.401,8.738,
"USA,United",States,of,America,Mt Pleasant,USA0001166,24,40.9718,-91.5512,Oil,,,,2002,City of Mt Pleasant - (IA),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.207,0.608,0.136,0.495,0.294,
"USA,United",States,of,America,Mt Poso Cogeneration,USA0054626,62,35.5763,-119.0062,Waste,Gas,,,1989,Mt Poso Cogeneration Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,235.234001,
"USA,United",States,of,America,Mt Storm,USA0003954,1680.9,39.2008,-79.2636,Coal,Oil,,,1968.156166,Virginia Electric & Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,9113.107956,9850.339974,9846.227959,9026.392975,6997.538042,
"USA,United",States,of,America,Mt Wachusett Community College,USA0058025,3.4,42.5886,-71.9842,Wind,,,,2011,Mt Wachusett Community College,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,5.466,5.359,5.471,5.033,5.61385,
"USA,United",States,of,America,Mt. Home Solar 1  LLC,USA0059695,20,43.129,-115.752,Solar,,,,2017,Mt. Home Solar 1  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,38.043,
"USA,United",States,of,America,Mt. Hope DPC Solar,USA0060893,1,42.975,-90.8318,Solar,,,,2017,SoCore Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0,1.864,
"USA,United",States,of,America,Mt. Jackson Solar,USA0061318,0,38.7396,-78.6602,,,,,,Mt. Jackson Solar LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Mt. Tom Solar Project,USA0060906,4.5,42.2686,-72.603,Solar,,,,2017,Mt. Tom Solar  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0,5.91,
"USA,United",States,of,America,Muck Valley Hydroelectric,USA0010458,29.9,40.9764,-121.2558,Hydro,,,,1989,Brookfield Energy Marketing LP,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,39.313,10.294,17.189,88.172,93.227,
"USA,United",States,of,America,Mud Springs Wind Project  LLC,USA0059756,0,45.1144,-108.6634,,,,,,Everpower Wind Holdings Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,,
"USA,United",States,of,America,Muddy Run,USA0003164,1072,39.8076,-76.2993,Hydro,,,,1967.25,Exelon Power,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,-399.794,-403.841,-319.003,-360.845,-413.465,
"USA,United",States,of,America,Mulberry Cogeneration Facility,USA0054426,125.3,27.8489,-81.8775,Gas,Oil,,,1994,Northern Star Generation Services Co LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,386.401,
"USA,United",States,of,America,Mulberry Farm LLC,USA0059184,15.8,35.1319,-88.5867,Solar,,,,2015,Dominion Renewable Energy,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,1.108,27.362,27.333,25.603,
"USA,United",States,of,America,Multitrade Rabun Gap  LLC,USA0050201,20,34.9536,-83.3786,Waste,,,,2010,Multitrade Rabun Gap LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,121.923,102.432,102.492,96.841,116.861,
"USA,United",States,of,America,Multitrade of Pittsylvania LP,USA0052118,90,37.1041,-79.277,Waste,,,,1994,Virginia Electric & Power Co,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,369.339,322.259,267.414,146.658,109.46,
"USA,United",States,of,America,Mulvane 2,USA0007976,9.2,37.4908,-97.2216,Oil,,,,2003,City of Mulvane - (KS),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.002,0.00196,0.01274,0.027,0.002,
"USA,United",States,of,America,Mulvane Power Plant,USA0001308,0,37.4724,-97.2467,,,,,,City of Mulvane - (KS),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0,0,0,0,,
"USA,United",States,of,America,Munich Re Plaza,USA0059844,2.4,40.3503,-74.5927,Solar,,,,2012,Munich Reinsurance America  Inc,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,2.79,2.668,2.744,2.619,
"USA,United",States,of,America,Municipal Cogen Plant,USA0050674,1.2,33.8247,-116.5106,Gas,,,,2015,Palm Springs City of,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.079,0,0,4.496,2.142,
"USA,United",States,of,America,Municipal Light,USA0000193,7.2,36.3858,-90.1867,Oil,Gas,,,1964.111111,City of Piggott - (AR),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.01,0,0,0,0,
"USA,United",States,of,America,Municipal Power Plant,USA0056504,2,42.8129,-86.0335,Gas,,,,2002,City of Zeeland - (MI),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.058,0.038,0.036,0.194,0.112,
"USA,United",States,of,America,Munnsville Wind Farm LLC,USA0056594,34.5,42.9086,-75.5697,Wind,,,,2007,E ON Climate Renewables N America LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,89.405,96.45,91.293,93.773,96.783,
"USA,United",States,of,America,Munro Valley Solar,USA0060412,4,36.2647,-117.9955,Solar,,,,2016,Ecos Energy LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,0.405,8.651,
"USA,United",States,of,America,Munster Landfill Gas-to-Energy,USA0059808,1.1,41.5244,-87.5091,Waste,,,,2012,Town of Munster,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,0,5.407,4.608,3.499,
"USA,United",States,of,America,Murdock Solar,USA0059509,4,35.6633,-78.5206,Solar,,,,2016,Cypress Creek Renewables,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,7.597,7.582,
"USA,United",States,of,America,Murphy Farm Power  LLC,USA0057677,1,34.9992,-84.1573,Solar,,,,2011,Murphy Farm Power  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,1.27,1.386,1.27,1.358,1.25,
"USA,United",States,of,America,Murphy Flat Solar,USA0060009,20,43.213,-116.439,Solar,,,,2017,Murphy Flat Power  LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,,,,,27.1,
"USA,United",States,of,America,Murphy-Brown LLC,USA0055002,2.4,34.9944,-78.1583,Oil,,,,1995,Murphy - Brown LLC,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,0.002,0.005,-0.013,0.122,0.008,
"USA,United",States,of,America,Murphys,USA0000261,3.6,38.1471,-120.4464,Hydro,,,,1954,Utica Water & Power Authority,U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,12.227,11.545,6.187,13.756,18.573,
"USA,United",States,of,America,Murray,USA0007166,45.4,34.7956,-92.3569,Hydro,,,,1988,City of North Little Rock - (AR),U.S. Energy Information Administration,http://www.eia.gov/electricity/data/browser/,U.S. Energy Information Administration,,2017,134.29944,135.365,108.838,147.872,108.491,
